,station_name,timestamp,lat,lon,particulate_microcystin,dissolved_microcystin,extracted_phycocyanin,extracted_chla,turbidity,tss,vss,cdom,date
1091,WE4,2018-07-09 08:58:00,41.8266,-83.197,0.1,0.01,1.29,7.62,2.62,2.93,1.03,0.318,7/9/2018
1092,WE6,2018-07-09 11:40:00,41.7059,-83.3856,0.01,0.01,11.61,39.47,7.99,10.72,4.29,2.101,7/9/2018
1093,WE8,2018-07-09 08:12:00,41.8326,-83.3581,1.31,0.01,5.42,18.33,8.2,9.1,2.06,1.517,7/9/2018
1094,WE8,2018-07-09 00:00:00,41.834,-83.364,0.2,0.01,4.15,15.99,,,,,7/9/2018
1095,WE9,2018-07-09 12:05:00,41.7177,-83.425,0.01,0.01,3.22,38.3,22.4,24.89,4.61,3.654,7/9/2018
1096,WE12,2018-07-09 10:59:00,41.704,-83.2557,0.01,0.01,0.41,8.68,10.2,10.15,1.76,0.895,7/9/2018
1097,WE12,2018-07-09 00:00:00,41.703,-83.254,0.01,0.01,0.11,3.81,,,,,7/9/2018
1098,WE13,2018-07-09 09:44:00,41.7439,-83.1384,0.8,0.01,0.64,5.23,8.18,7.53,1.53,0.933,7/9/2018
1099,WE13,2018-07-09 00:00:00,41.741,-83.136,0.15,0.01,0.21,3.78,,,,,7/9/2018
1100,WE16,2018-07-09 10:24:00,41.6617,-83.1463,0.14,0.01,0.56,4.43,2.81,3.95,1.21,0.587,7/9/2018
1101,WE2,2018-07-16 12:28:00,41.7623,-83.332,1.02,0.01,4.41,6.93,3.52,3.8,1.34,0.801,7/16/2018
1102,WE2,2018-07-16 00:00:00,41.762,-83.33,0.11,0.11,0.61,3.42,,,,,7/16/2018
1103,WE4,2018-07-16 09:01:00,41.759,-83.1953,1.21,0.01,9.61,9.14,6.79,3.12,1.86,0.914,7/16/2018
1104,WE6,2018-07-16 11:34:00,41.7053,-83.3858,0.32,0.18,7.92,15.34,4.75,6.2,2.68,1.614,7/16/2018
1105,WE8,2018-07-16 08:13:00,41.8334,-83.3603,0.67,0.13,17.45,15.4,6.02,5.0,2.41,1.573,7/16/2018
1106,WE8,2018-07-16 00:00:00,41.834,-83.364,0.58,0.14,7.08,11.45,,,,,7/16/2018
1107,WE9,2018-07-16 11:56:00,41.7175,-83.426,0.25,0.13,12.1,30.07,8.18,11.2,3.88,2.933,7/16/2018
1108,WE12,2018-07-16 10:54:00,41.7032,-83.2544,0.17,0.16,1.16,4.93,2.86,3.27,1.1,0.869,7/16/2018
1109,WE12,2018-07-16 00:00:00,41.703,-83.254,0.01,0.01,0.21,3.51,,,,,7/16/2018
1110,WE13,2018-07-16 09:43:00,41.7426,-83.1382,0.13,0.01,1.34,6.22,3.86,7.3,1.98,0.958,7/16/2018
1111,WE13,2018-07-16 00:00:00,41.741,-83.136,0.01,0.01,0.36,3.27,,,,,7/16/2018
1112,WE16,2018-07-16 10:18:00,41.6586,-83.1458,0.86,0.15,2.69,7.48,2.59,2.92,1.45,0.841,7/16/2018
1113,WE2,2018-07-23 12:16:00,41.7623,-83.3298,0.51,0.16,3.08,9.36,3.72,4.1,2.34,0.774,7/23/2018
1114,WE2,2018-07-23 00:00:00,41.762,-83.33,0.29,0.16,1.69,7.87,,,,,7/23/2018
1115,WE4,2018-07-23 09:06:00,41.7608,-83.1938,0.31,0.38,20.2,16.38,6.6,7.53,2.98,1.047,7/23/2018
1116,WE6,2018-07-23 11:35:00,41.706,-83.3837,0.73,0.23,10.08,34.41,13.1,17.27,6.02,1.625,7/23/2018
1117,WE8,2018-07-23 08:17:00,41.8337,-83.3571,0.41,0.18,14.06,29.29,7.08,8.2,2.94,1.293,7/23/2018
1118,WE8,2018-07-23 00:00:00,41.834,-83.364,0.17,0.22,13.36,28.47,,,,,7/23/2018
1119,WE9,2018-07-23 11:49:00,41.7174,-83.423,0.54,0.19,14.06,34.45,18.8,21.93,5.29,2.431,7/23/2018
1120,WE12,2018-07-23 10:48:00,41.7033,-83.2543,0.21,0.15,1.37,10.53,8.04,8.57,2.68,0.771,7/23/2018
1121,WE12,2018-07-23 00:00:00,41.703,-83.254,0.91,0.22,1.05,8.49,,,,,7/23/2018
1122,WE13,2018-07-23 09:48:00,41.735,-83.1365,0.12,0.16,2.12,8.21,5.37,6.2,1.58,0.821,7/23/2018
1123,WE13,2018-07-23 00:00:00,41.741,-83.136,0.2,0.1,2.0,8.18,,,,,7/23/2018
1124,WE16,2018-07-23 10:19:00,41.6582,-83.1451,0.68,0.18,2.3,9.98,3.94,4.75,1.25,0.673,7/23/2018
1125,WE2,2018-07-30 12:46:00,41.7629,-83.333,5.26,0.16,18.86,25.61,9.18,8.6,4.94,0.808,7/30/2018
1126,WE2,2018-07-30 00:00:00,41.762,-83.33,1.79,0.23,10.85,19.56,,,,,7/30/2018
1127,WE4,2018-07-30 09:04:00,41.827,-83.1944,0.01,0.14,0.81,4.69,1.59,2.9,1.04,0.163,7/30/2018
1128,WE6,2018-07-30 11:50:00,41.7052,-83.3858,1.91,0.13,16.25,24.96,8.9,10.3,5.18,1.432,7/30/2018
1129,WE8,2018-07-30 08:08:00,41.8334,-83.3578,4.16,0.17,14.8,25.48,7.47,6.57,3.38,1.206,7/30/2018
1130,WE8,2018-07-30 00:00:00,41.834,-83.364,2.33,0.14,14.77,24.89,,,,,7/30/2018
1131,WE9,2018-07-30 12:12:00,41.7176,-83.4233,0.66,0.01,19.99,38.4,10.3,13.2,4.64,1.738,7/30/2018
1132,WE12,2018-07-30 11:04:00,41.7036,-83.2547,0.27,0.16,6.99,13.13,4.76,5.07,2.94,0.785,7/30/2018
1133,WE12,2018-07-30 00:00:00,41.703,-83.254,1.27,0.14,5.52,14.75,,,,,7/30/2018
1134,WE13,2018-07-30 09:47:00,41.744,-83.1374,0.59,0.15,1.2,7.08,1.58,2.4,1.54,0.25,7/30/2018
1135,WE13,2018-07-30 00:00:00,41.741,-83.136,0.15,0.11,1.51,6.53,,,,,7/30/2018
1136,WE16,2018-07-30 10:28:00,41.6589,-83.1451,1.01,0.12,3.97,10.67,3.86,3.57,3.08,0.752,7/30/2018
1137,WE2,2018-08-06 12:21:00,41.7626,-83.3297,1.43,0.01,8.27,16.18,7.7,6.9,5.08,0.983,8/6/2018
1138,WE2,2018-08-06 00:00:00,41.762,-83.33,2.1,0.13,8.82,23.53,,,,,8/6/2018
1139,WE4,2018-08-06 08:51:00,41.8261,-83.1951,0.46,0.01,4.44,10.45,2.66,4.53,3.14,0.546,8/6/2018
1140,WE6,2018-08-06 11:36:00,41.7048,-83.3862,1.1,0.11,14.35,29.12,6.09,14.33,8.75,1.869,8/6/2018
1141,WE8,2018-08-06 08:10:00,41.8327,-83.3579,1.33,0.01,15.21,18.13,8.42,6.87,3.49,0.956,8/6/2018
1142,WE8,2018-08-06 00:00:00,41.834,-83.364,1.55,0.01,14.71,20.93,,,,,8/6/2018
1143,WE9,2018-08-06 11:55:00,41.7176,-83.4245,1.38,0.12,14.01,32.51,7.75,9.6,6.82,1.691,8/6/2018
1144,WE12,2018-08-06 10:45:00,41.7032,-83.2556,1.29,0.01,8.56,17.48,6.88,8.97,5.68,0.865,8/6/2018
1145,WE12,2018-08-06 00:00:00,41.703,-83.254,1.23,0.14,8.06,15.4,,,,,8/6/2018
1146,WE13,2018-08-06 09:39:00,41.743,-83.1387,0.81,0.01,5.15,9.02,1.22,3.27,2.54,0.281,8/6/2018
1147,WE13,2018-08-06 00:00:00,41.741,-83.136,0.75,0.01,5.0,8.44,,,,,8/6/2018
1148,WE16,2018-08-06 10:13:00,41.6586,-83.1468,1.68,0.01,8.18,16.51,5.13,3.9,2.51,0.869,8/6/2018
1149,WE2,2018-08-13 12:27:00,41.7627,-83.329,2.53,0.17,15.68,19.43,7.2,6.9,5.08,0.799,8/13/2018
1150,WE2,2018-08-13 00:00:00,41.762,-83.33,1.62,0.18,13.49,19.63,,,,,8/13/2018
1151,WE4,2018-08-13 08:55:00,41.8278,-83.192,0.7,0.12,6.41,12.61,3.49,4.53,3.14,0.562,8/13/2018
1152,WE6,2018-08-13 11:34:00,41.7055,-83.3857,1.49,0.18,25.12,33.58,8.74,14.33,8.75,1.627,8/13/2018
1153,WE8,2018-08-13 08:06:00,41.8339,-83.3567,1.64,0.19,12.86,18.85,5.85,6.87,3.49,0.816,8/13/2018
1154,WE8,2018-08-13 00:00:00,41.834,-83.364,1.9,0.19,13.93,18.0,,,,,8/13/2018
1155,WE9,2018-08-13 11:56:00,41.7178,-83.4229,1.1,0.3,21.3,33.0,6.01,9.6,6.82,1.966,8/13/2018
1156,WE12,2018-08-13 10:51:00,41.7032,-83.2536,1.69,0.16,16.43,19.56,8.0,8.97,5.68,1.014,8/13/2018
1157,WE12,2018-08-13 00:00:00,41.703,-83.254,2.2,0.2,17.73,17.94,,,,,8/13/2018
1158,WE13,2018-08-13 09:37:00,41.745,-83.1367,0.93,0.12,7.57,9.17,3.07,3.27,2.54,0.431,8/13/2018
1159,WE13,2018-08-13 00:00:00,41.741,-83.136,0.71,0.11,6.28,7.52,,,,,8/13/2018
1160,WE16,2018-08-13 10:14:00,41.6588,-83.1439,1.77,0.21,10.75,10.89,4.67,3.9,2.51,0.523,8/13/2018
1161,WE2,2018-08-20 13:01:00,41.7622,-83.3293,2.43,0.12,16.0,20.15,7.55,11.87,5.75,0.775,8/20/2018
1162,WE2,2018-08-20 00:00:00,41.762,-83.33,2.48,0.16,14.55,19.18,,,,,8/20/2018
1163,WE4,2018-08-20 09:28:00,41.8262,-83.1934,0.8,0.22,5.93,12.32,2.93,6.47,4.42,0.585,8/20/2018
1164,WE6,2018-08-20 12:07:00,41.7052,-83.3863,2.76,0.23,34.29,47.68,14.1,21.8,11.86,1.558,8/20/2018
1165,WE8,2018-08-20 08:44:00,41.8326,-83.3538,3.23,0.17,31.55,33.88,10.2,13.3,5.73,0.936,8/20/2018
1166,WE8,2018-08-20 00:00:00,41.834,-83.364,2.32,0.19,26.92,33.98,,,,,8/20/2018
1167,WE9,2018-08-20 12:30:00,41.7176,-83.4239,0.37,0.24,25.44,45.53,11.1,20.2,5.26,2.831,8/20/2018
1168,WE12,2018-08-20 11:21:00,41.7031,-83.2543,1.46,0.19,9.17,15.08,29.5,8.8,8.03,0.54,8/20/2018
1169,WE12,2018-08-20 00:00:00,41.703,-83.254,1.68,0.14,9.18,13.63,,,,,8/20/2018
1170,WE13,2018-08-20 10:11:00,41.743,-83.1335,0.66,0.11,4.03,10.1,4.26,8.4,4.93,0.568,8/20/2018
1171,WE13,2018-08-20 00:00:00,41.741,-83.136,0.62,0.12,3.33,8.12,,,,,8/20/2018
1172,WE16,2018-08-20 10:48:00,41.6576,-83.1446,6.1,0.23,21.72,23.86,8.35,12.2,4.03,0.623,8/20/2018
1173,WE2,2018-08-27 12:33:00,41.7636,-83.3342,2.17,0.25,18.54,25.61,8.99,10.53,4.28,0.55,8/27/2018
1174,WE2,2018-08-27 00:00:00,41.762,-83.33,2.2,0.25,15.37,24.7,,,,,8/27/2018
1175,WE4,2018-08-27 09:07:00,41.8254,-83.199,0.28,0.17,7.49,21.58,10.9,6.17,2.28,0.559,8/27/2018
1176,WE6,2018-08-27 11:36:00,41.7048,-83.3866,2.15,0.6,35.79,56.01,10.2,16.1,10.31,2.217,8/27/2018
1177,WE8,2018-08-27 08:10:00,41.8338,-83.3567,2.99,0.38,28.1,39.0,11.9,12.97,7.58,1.059,8/27/2018
1178,WE8,2018-08-27 00:00:00,41.834,-83.364,2.54,0.26,27.39,40.27,,,,,8/27/2018
1179,WE9,2018-08-27 12:04:00,41.7177,-83.4257,0.01,0.01,1.08,17.35,71.2,61.0,8.43,5.128,8/27/2018
1180,WE12,2018-08-27 10:55:00,41.7027,-83.2558,1.46,0.29,11.67,20.8,8.33,10.48,4.65,0.381,8/27/2018
1181,WE12,2018-08-27 00:00:00,41.703,-83.254,2.2,0.29,12.82,17.81,,,,,8/27/2018
1182,WE13,2018-08-27 09:46:00,41.7424,-83.1366,0.49,0.25,5.56,16.05,3.62,6.17,2.61,0.426,8/27/2018
1183,WE13,2018-08-27 00:00:00,41.741,-83.136,0.43,0.15,4.6,12.07,,,,,8/27/2018
1184,WE16,2018-08-27 10:21:00,41.6599,-83.1456,4.21,0.26,29.55,26.91,10.4,10.5,5.34,0.479,8/27/2018
1185,WE2,2018-09-04 12:33:00,41.7626,-83.3292,2.53,0.18,2.28,10.62,6.58,6.93,3.71,0.487,9/4/2018
1186,WE2,2018-09-04 00:00:00,41.762,-83.33,3.02,0.18,7.32,22.42,,,,,9/4/2018
1187,WE4,2018-09-04 08:52:00,41.8259,-83.1931,0.7,0.2,15.29,24.96,7.04,9.53,5.69,0.746,9/4/2018
1188,WE6,2018-09-04 11:39:00,41.7049,-83.3857,3.49,0.31,39.12,56.35,14.2,14.73,12.09,1.897,9/4/2018
1189,WE8,2018-09-04 08:11:00,41.8335,-83.3596,3.66,0.33,31.54,40.99,12.4,9.13,7.35,1.308,9/4/2018
1190,WE8,2018-09-04 00:00:00,41.834,-83.364,3.89,0.26,33.31,41.73,,,,,9/4/2018
1191,WE9,2018-09-04 12:00:00,41.7178,-83.4228,1.41,0.26,15.99,45.33,20.6,22.33,7.29,2.104,9/4/2018
1192,WE12,2018-09-04 10:50:00,41.703,-83.2547,2.14,0.11,5.32,21.06,6.93,11.73,3.28,0.454,9/4/2018
1193,WE12,2018-09-04 00:00:00,41.703,-83.254,1.16,0.17,6.69,25.54,,,,,9/4/2018
1194,WE13,2018-09-04 09:40:00,41.7419,-83.1351,0.61,0.11,4.62,13.17,3.32,4.37,2.88,0.367,9/4/2018
1195,WE13,2018-09-04 00:00:00,41.741,-83.136,0.56,0.01,5.88,14.49,,,,,9/4/2018
1196,WE16,2018-09-04 10:15:00,41.6576,-83.1449,2.21,0.21,14.47,26.0,8.12,9.83,5.54,0.541,9/4/2018
1197,WE2,2018-09-11 12:32:00,41.7625,-83.3293,0.78,0.23,5.43,16.96,47.2,45.6,9.26,0.923,9/11/2018
1198,WE2,2018-09-11 00:00:00,41.762,-83.33,0.26,0.39,4.79,16.38,,,,,9/11/2018
1199,WE4,2018-09-11 09:02:00,41.8275,-83.1943,0.59,0.2,3.7,14.3,28.5,29.6,7.26,0.709,9/11/2018
1200,WE6,2018-09-11 11:43:00,41.704,-83.3843,0.41,0.2,2.44,17.29,47.9,41.6,9.66,2.678,9/11/2018
1201,WE8,2018-09-11 08:12:00,41.832,-83.3591,0.01,0.01,0.25,4.26,15.5,16.47,3.22,0.3,9/11/2018
1202,WE8,2018-09-11 00:00:00,41.834,-83.364,0.01,0.17,0.16,4.11,,,,,9/11/2018
1203,WE9,2018-09-11 12:01:00,41.718,-83.4227,0.45,0.27,2.54,23.4,54.7,49.2,13.26,1.28,9/11/2018
1204,WE12,2018-09-11 10:55:00,41.7042,-83.2542,0.31,0.15,2.92,20.73,68.2,65.8,20.46,1.541,9/11/2018
1205,WE12,2018-09-11 00:00:00,41.703,-83.254,1.24,0.24,3.33,21.77,,,,,9/11/2018
1206,WE13,2018-09-11 09:46:00,41.7461,-83.1395,0.44,0.25,2.78,21.12,102.0,89.4,11.06,1.172,9/11/2018
1207,WE13,2018-09-11 00:00:00,41.741,-83.136,0.4,0.25,2.72,21.38,,,,,9/11/2018
1208,WE16,2018-09-11 10:20:00,41.6604,-83.1444,0.28,0.17,1.02,12.3,40.8,33.0,5.23,0.805,9/11/2018
1209,WE2,2018-09-17 12:34:00,41.7624,-83.3289,0.13,0.16,7.38,18.85,10.4,10.8,3.29,0.747,9/17/2018
1210,WE2,2018-09-17 00:00:00,41.762,-83.33,0.01,0.19,1.53,12.86,,,,,9/17/2018
1211,WE4,2018-09-17 09:07:00,41.826,-83.1931,0.2,0.12,6.05,15.92,5.91,5.28,1.73,0.39,9/17/2018
1212,WE6,2018-09-17 11:40:00,41.7056,-83.3847,0.01,0.13,4.56,35.59,19.2,18.0,3.45,1.288,9/17/2018
1213,WE8,2018-09-17 08:19:00,41.8321,-83.3584,0.2,0.18,6.72,18.26,4.77,5.52,1.73,0.388,9/17/2018
1214,WE8,2018-09-17 00:00:00,41.834,-83.364,0.13,0.25,5.93,16.38,,,,,9/17/2018
1215,WE9,2018-09-17 12:01:00,41.7169,-83.4228,0.01,0.1,3.26,29.12,19.6,17.7,4.03,2.606,9/17/2018
1216,WE12,2018-09-17 10:53:00,41.7035,-83.2539,0.01,0.16,1.9,15.47,15.1,12.76,2.17,0.72,9/17/2018
1217,WE12,2018-09-17 00:00:00,41.703,-83.254,0.01,0.1,0.51,10.26,,,,,9/17/2018
1218,WE13,2018-09-17 09:44:00,41.7427,-83.1355,0.01,0.13,1.2,9.97,12.5,10.0,1.73,0.59,9/17/2018
1219,WE13,2018-09-17 00:00:00,41.741,-83.136,0.01,0.1,0.65,6.54,,,,,9/17/2018
1220,WE16,2018-09-17 10:19:00,41.6586,-83.1442,0.19,0.22,8.03,22.55,8.16,8.8,2.61,0.512,9/17/2018
1221,WE2,2018-09-25 08:20:00,41.7623,-83.3305,0.01,0.01,1.58,12.27,18.1,22.17,4.21,0.605,9/25/2018
1222,WE2,2018-09-25 00:00:00,41.762,-83.33,0.01,0.01,1.42,12.97,,,,,9/25/2018
1223,WE4,2018-09-25 11:05:00,41.8255,-83.1939,0.11,0.13,0.22,3.17,4.13,5.68,1.33,0.195,9/25/2018
1224,WE6,2018-09-25 09:33:00,41.7047,-83.3848,0.01,0.01,1.26,16.58,22.7,28.68,3.93,1.304,9/25/2018
1225,WE8,2018-09-25 11:56:00,41.8324,-83.7084,0.01,0.01,2.33,19.78,15.2,23.6,3.61,0.633,9/25/2018
1226,WE8,2018-09-25 00:00:00,41.834,-83.364,0.01,0.17,1.62,17.47,,,,,9/25/2018
1227,WE9,2018-09-25 09:11:00,41.7171,-83.4243,0.01,0.01,0.49,16.0,22.0,27.28,3.53,2.144,9/25/2018
1228,WE12,2018-09-25 10:14:00,41.7031,-83.2567,0.01,0.15,0.43,11.6,18.6,17.64,2.77,0.892,9/25/2018
1229,WE12,2018-09-25 00:00:00,41.703,-83.254,0.01,0.11,0.38,10.8,,,,,9/25/2018
1230,WE2,2018-10-01 13:07:00,41.763,-83.3279,0.01,0.01,2.37,13.52,7.6,8.96,3.5,0.591,10/1/2018
1231,WE2,2018-10-01 00:00:00,41.762,-83.33,0.01,0.01,0.66,11.45,,,,,10/1/2018
1232,WE4,2018-10-01 09:36:00,41.8263,-83.1915,0.01,0.01,0.05,2.38,2.25,2.33,1.05,0.122,10/1/2018
1233,WE6,2018-10-01 12:20:00,41.7057,-83.3852,0.16,0.13,0.95,18.72,16.8,19.57,4.01,1.585,10/1/2018
1234,WE8,2018-10-01 08:30:00,41.833,-83.3573,0.13,0.01,0.97,15.27,11.4,15.84,2.96,0.469,10/1/2018
1235,WE8,2018-10-01 00:00:00,41.834,-83.364,0.01,0.01,1.31,16.38,,,,,10/1/2018
1236,WE9,2018-10-01 12:38:00,41.7176,-83.4229,0.44,0.01,2.5,17.61,15.0,16.69,3.72,0.925,10/1/2018
1237,WE12,2018-10-01 11:35:00,41.7045,-83.2507,0.01,0.01,0.69,13.91,11.0,12.18,2.34,0.444,10/1/2018
1238,WE12,2018-10-01 00:00:00,41.703,-83.254,0.01,0.01,0.34,14.88,,,,,10/1/2018
1239,WE13,2018-10-01 10:21:00,41.7444,-83.1359,0.01,0.01,0.13,6.11,7.3,8.53,1.47,0.18,10/1/2018
1240,WE13,2018-10-01 00:00:00,41.741,-83.136,0.01,0.01,0.19,5.86,,12.78,2.33,,10/1/2018
1241,WE16,2018-10-01 10:57:00,41.6592,-83.1431,0.01,0.01,0.23,7.65,12.4,,,0.771,10/1/2018
1242,WE6,2018-10-09 10:03:00,41.7047,-83.384,0.01,0.1,0.97,15.4,14.2,14.27,4.02,2.278,10/9/2018
1243,WE9,2018-10-09 10:40:00,41.717,-83.4236,0.01,0.11,1.29,14.56,22.0,21.27,5.89,0.925,10/9/2018
1244,WE2,2019-04-30 11:41:00,41.7634,-83.3302,,,1.24,7.41,55.1,172.4,20.6,4.48,4/30/2019
1245,WE2,2019-04-30 00:00:00,41.762,-83.33,,,1.27,7.61,,,,,4/30/2019
1246,WE4,2019-04-30 09:57:00,41.8275,-83.1931,,,0.13,4.28,41.7,8.96,1.48,0.43,4/30/2019
1247,WE8,2019-04-30 09:01:00,41.8343,-83.3594,,,0.29,8.32,23.5,38.37,4.53,1.4,4/30/2019
1248,WE8,2019-04-30 00:00:00,41.834,-83.364,,,0.38,8.0,,,,,4/30/2019
1249,WE12,2019-04-30 10:55:00,41.7045,-83.2511,,,1.08,4.92,73.2,107.2,14.6,5.05,4/30/2019
1250,WE12,2019-04-30 00:00:00,41.703,-83.254,,,1.28,5.1,,,,,4/30/2019
1251,WE2,2019-05-21 13:33:00,41.7625,-83.3287,0.01,0.01,0.4,4.17,37.5,33.4,2.35,4.26,5/21/2019
1252,WE2,2019-05-21 00:00:00,41.762,-83.33,0.01,0.01,0.29,2.71,,,,,5/21/2019
1253,WE4,2019-05-21 09:41:00,41.8265,-83.1932,0.01,0.01,0.18,3.79,1.8,4.0,,0.23,5/21/2019
1254,WE6,2019-05-21 12:38:00,41.7061,-83.3844,0.01,0.01,2.29,4.54,186.0,153.0,12.28,5.22,5/21/2019
1255,WE8,2019-05-21 08:53:00,41.8342,-83.3583,0.01,0.01,0.4,9.66,7.36,10.4,1.83,2.95,5/21/2019
1256,WE8,2019-05-21 00:00:00,41.834,-83.364,0.01,0.01,0.18,1.93,,,,,5/21/2019
1257,WE9,2019-05-21 13:03:00,41.7179,-83.4223,0.01,0.01,2.51,3.79,244.0,206.29,18.76,6.04,5/21/2019
1258,WE12,2019-05-21 11:45:00,41.7019,-83.2526,0.01,0.18,1.28,5.72,150.0,135.0,13.06,4.68,5/21/2019
1259,WE12,2019-05-21 00:00:00,41.703,-83.254,0.01,0.17,0.39,5.61,,,,,5/21/2019
1260,WE13,2019-05-21 10:34:00,41.744,-83.1359,0.01,0.01,0.2,6.89,9.31,11.22,6.26,1.02,5/21/2019
1261,WE13,2019-05-21 00:00:00,41.741,-83.136,0.01,0.01,0.2,4.59,,,,,5/21/2019
1262,WE16,2019-05-21 11:11:00,41.6592,-83.144,0.01,0.01,0.27,1.71,12.4,18.78,1.03,3.27,5/21/2019
1263,WE2,2019-06-03 13:43:00,41.7626,-83.329,0.01,0.01,1.94,22.3,9.27,10.37,3.11,1.38,6/3/2019
1264,WE2,2019-06-03 00:00:00,41.762,-83.33,0.01,0.01,0.29,22.96,,,,,6/3/2019
1265,WE4,2019-06-03 09:22:00,41.8296,-83.1946,0.01,0.01,0.16,3.63,1.64,3.02,0.57,0.42,6/3/2019
1266,WE6,2019-06-03 12:44:00,41.7055,-83.3863,0.01,0.01,1.03,5.12,106.0,88.3,7.33,4.89,6/3/2019
1267,WE8,2019-06-03 08:22:00,41.8366,-83.3569,0.01,0.01,0.33,16.14,16.4,13.2,1.09,3.49,6/3/2019
1268,WE8,2019-06-03 00:00:00,41.834,-83.364,0.01,0.01,0.28,14.67,,,,,6/3/2019
1269,WE9,2019-06-03 13:08:00,41.7176,-83.4211,0.01,0.16,2.06,4.81,151.0,145.8,13.26,5.82,6/3/2019
1270,WE12,2019-06-03 11:43:00,41.7036,-83.2554,0.01,0.01,0.68,21.67,24.4,20.87,3.55,2.5,6/3/2019
1271,WE12,2019-06-03 00:00:00,41.703,-83.254,0.01,0.01,0.44,15.88,,,,,6/3/2019
1272,WE13,2019-06-03 10:25:00,41.7447,-83.1355,0.01,0.01,0.15,3.44,4.3,6.07,1.07,0.34,6/3/2019
1273,WE13,2019-06-03 00:00:00,41.741,-83.136,0.01,0.01,0.22,3.64,,,,,6/3/2019
1274,WE16,2019-06-03 11:04:00,41.6584,-83.1465,0.01,0.01,0.21,2.99,20.8,14.83,1.51,3.28,6/3/2019
1275,WE2,2019-06-17 12:32:00,41.7633,-83.33,0.01,0.01,0.39,2.76,45.3,37.31,3.61,4.19,6/17/2019
1276,WE2,2019-06-17 00:00:00,41.762,-83.33,0.01,0.01,0.49,1.72,,,,,6/17/2019
1277,WE4,2019-06-17 09:01:00,41.8274,-83.1941,0.01,0.01,0.08,2.59,3.26,4.34,0.43,0.33,6/17/2019
1278,WE6,2019-06-17 11:48:00,41.7053,-83.385,0.01,0.01,0.44,2.89,76.3,64.6,4.97,4.13,6/17/2019
1279,WE8,2019-06-17 08:21:00,41.8351,-83.3578,0.01,0.01,0.17,1.33,19.3,18.44,2.43,2.98,6/17/2019
1280,WE8,2019-06-17 00:00:00,41.834,-83.364,0.01,0.01,0.62,4.4,,,,,6/17/2019
1281,WE9,2019-06-17 12:05:00,41.7178,-83.422,0.27,0.01,7.47,18.01,79.4,76.04,8.69,5.15,6/17/2019
1282,WE12,2019-06-17 11:00:00,41.7027,-83.2525,0.01,0.01,0.28,1.73,29.7,26.44,2.89,3.21,6/17/2019
1283,WE12,2019-06-17 00:00:00,41.703,-83.254,0.01,0.01,0.69,2.17,,,,,6/17/2019
1284,WE13,2019-06-17 09:54:00,41.7443,-83.1369,0.01,0.01,0.13,3.04,5.75,6.98,1.13,0.36,6/17/2019
1285,WE13,2019-06-17 00:00:00,41.741,-83.136,0.01,0.01,0.24,2.57,,,,,6/17/2019
1286,WE16,2019-06-17 10:28:00,41.6594,-83.1446,0.01,0.01,0.12,1.09,12.7,4.26,0.87,2.97,6/17/2019
1287,WE2,2019-07-01 12:52:00,41.7625,-83.3293,0.01,0.01,0.11,43.02,5.83,8.02,4.41,2.68,7/1/2019
1288,WE2,2019-07-01 00:00:00,41.762,-83.33,0.01,0.01,0.23,,,,,,7/1/2019
1289,WE4,2019-07-01 09:12:00,41.8259,-83.1925,0.01,0.01,2.84,42.01,3.54,7.22,4.69,1.91,7/1/2019
1290,WE6,2019-07-01 12:01:00,41.7055,-83.3853,0.01,0.01,5.74,19.99,15.8,10.98,2.93,4.99,7/1/2019
1291,WE8,2019-07-01 08:19:00,41.8332,-83.3581,0.01,0.01,1.05,33.76,7.81,6.38,2.13,3.44,7/1/2019
1292,WE8,2019-07-01 00:00:00,41.834,-83.364,0.01,0.01,0.79,,,,,,7/1/2019
1293,WE9,2019-07-01 12:21:00,41.7179,-83.4226,0.01,0.01,6.07,28.91,36.1,28.7,4.54,5.9,7/1/2019
1294,WE12,2019-07-01 11:16:00,41.7034,-83.2545,0.01,0.01,1.75,36.06,4.28,5.74,2.87,2.22,7/1/2019
1295,WE12,2019-07-01 00:00:00,41.703,-83.254,0.01,0.01,0.17,,,,,,7/1/2019
1296,WE13,2019-07-01 10:03:00,41.7415,-83.1375,0.01,0.01,0.42,10.24,1.65,3.3,1.71,0.76,7/1/2019
1297,WE13,2019-07-01 00:00:00,41.741,-83.136,0.01,0.01,0.12,,,,,,7/1/2019
1298,WE16,2019-07-01 10:41:00,41.6582,-83.1437,0.01,0.01,0.15,8.31,1.62,1.95,1.41,1.62,7/1/2019
1299,WE2,2019-07-08 13:04:00,41.7628,-83.3287,0.01,0.01,11.89,28.35,8.04,7.71,2.47,2.84,7/8/2019
1300,WE2,2019-07-08 00:00:00,41.762,-83.33,0.01,0.01,3.59,33.88,,,,,7/8/2019
1301,WE4,2019-07-08 09:16:00,41.8267,-83.1936,0.01,0.01,0.07,3.04,1.41,1.22,0.89,0.31,7/8/2019
1302,WE6,2019-07-08 12:13:00,41.7054,-83.3838,0.12,0.01,4.64,31.56,33.7,28.48,3.89,4.73,7/8/2019
1303,WE8,2019-07-08 08:26:00,41.8357,-83.359,0.12,0.01,2.51,11.18,8.39,7.92,1.75,2.01,7/8/2019
1304,WE8,2019-07-08 00:00:00,41.834,-83.364,0.21,0.01,1.28,10.85,,,,,7/8/2019
